price,bedrooms,bathrooms,floors
1256500.0,4.0,2.5,2.0
3710000.0,4.0,3.5,2.0
427000.0,5.0,2.75,1.0
800000.0,2.0,2.25,2.0
735000.0,4.0,3.0,1.5
642000.0,4.0,2.5,2.0
240000.0,3.0,2.0,1.0
645500.0,2.0,1.0,1.5
840000.0,7.0,4.5,1.5
475000.0,2.0,2.0,2.0
568000.0,4.0,2.0,1.0
325000.0,3.0,1.75,1.0
825500.0,3.0,2.5,2.0
499431.0,4.0,2.75,2.0
919204.0,4.0,3.5,2.0
545000.0,4.0,2.5,2.0
660000.0,3.0,2.25,2.0
538888.0,5.0,2.75,2.0
693000.0,3.0,2.5,2.0
289950.0,3.0,2.5,2.0
587000.0,4.0,2.5,2.0
615000.0,3.0,2.25,3.0
459000.0,3.0,1.75,1.0
243000.0,3.0,1.75,1.0
1505000.0,4.0,3.5,2.0
660000.0,4.0,1.75,2.0
1595000.0,5.0,3.0,2.0
250000.0,1.0,1.0,1.0
315000.0,3.0,1.0,1.0
404000.0,3.0,1.5,1.0
559900.0,3.0,2.75,1.0
285000.0,2.0,2.5,2.0
500000.0,3.0,2.0,1.0
380000.0,2.0,1.0,1.0
469000.0,3.0,1.0,1.5
405000.0,2.0,1.75,2.0
439900.0,2.0,2.0,1.5
525000.0,4.0,2.5,2.0
580000.0,4.0,2.5,2.0
1250000.0,5.0,3.25,2.0
275000.0,3.0,2.0,1.0
629000.0,3.0,2.0,1.0
395000.0,1.0,1.0,1.0
965000.0,4.0,2.5,2.0
820000.0,3.0,1.75,1.0
661000.0,4.0,2.25,1.5
789000.0,3.0,3.0,2.0
668500.0,4.0,2.5,2.0
350000.0,3.0,2.5,2.0
250000.0,4.0,2.0,1.0
725995.0,4.0,2.5,2.0
1000000.0,3.0,2.5,2.0
686000.0,3.0,1.5,2.0
665000.0,4.0,2.5,2.0
1965221.0,4.0,3.5,2.0
653000.0,3.0,2.5,2.0
430000.0,2.0,1.0,1.0
305000.0,2.0,1.5,2.0
809000.0,4.0,1.5,2.0
440150.0,2.0,1.0,1.0
615000.0,4.0,2.5,2.0
1035000.0,3.0,2.5,2.0
455000.0,2.0,1.0,1.0
635000.0,3.0,2.5,1.0
675000.0,3.0,2.25,2.0
316000.0,3.0,2.25,1.0
955000.0,3.0,2.25,2.0
985000.0,3.0,1.75,2.0
465500.0,3.0,1.75,1.0
305000.0,3.0,1.0,1.0
645000.0,4.0,2.5,1.0
730000.0,4.0,2.0,1.0
366000.0,3.0,1.75,1.0
290000.0,3.0,2.5,2.0
472500.0,3.0,2.0,1.0
550000.0,3.0,2.0,1.5
410000.0,4.0,1.75,1.0
440000.0,4.0,2.75,1.0
535000.0,3.0,2.5,2.0
300000.0,4.0,2.5,2.0
432500.0,3.0,2.5,2.0
870000.0,4.0,3.0,2.0
492000.0,3.0,1.75,1.0
199950.0,3.0,1.0,1.0
439800.0,3.0,1.5,1.0
320000.0,5.0,2.5,1.0
687000.0,4.0,3.25,2.0
345000.0,3.0,1.75,1.0
274950.0,3.0,1.0,1.0
270000.0,4.0,2.5,2.0
342000.0,2.0,2.5,2.0
327000.0,3.0,1.5,1.0
610000.0,5.0,2.5,1.0
455000.0,2.0,1.0,1.0
540000.0,4.0,1.75,1.5
411000.0,4.0,2.75,1.0
544000.0,3.0,1.5,1.5
802000.0,2.0,2.5,1.0
568500.0,3.0,2.75,1.0
391000.0,3.0,2.25,2.0
298000.0,3.0,2.5,2.0
400000.0,3.0,2.5,3.0
425000.0,3.0,2.25,1.0
328500.0,3.0,2.5,2.0
650000.0,5.0,2.75,1.5
850000.0,3.0,1.75,1.0
930000.0,4.0,2.5,2.0
530000.0,3.0,1.75,1.5
495000.0,4.0,2.25,1.0
500000.0,3.0,1.75,1.0
325000.0,3.0,1.75,1.0
365000.0,3.0,2.5,2.0
471000.0,4.0,2.5,2.0
223000.0,3.0,1.0,1.0
503000.0,3.0,2.5,2.0
230000.0,3.0,2.0,1.0
550000.0,4.0,2.5,1.0
1100000.0,4.0,3.75,1.5
193000.0,3.0,1.5,1.0
590000.0,4.0,4.25,2.0
712500.0,3.0,1.5,1.0
689800.0,3.0,2.75,1.0
430000.0,3.0,2.0,1.5
785200.0,3.0,2.25,1.5
474900.0,3.0,2.25,1.0
1070000.0,4.0,3.75,2.0
435000.0,3.0,1.75,1.0
941500.0,5.0,3.5,2.0
312000.0,4.0,2.5,2.0
835000.0,4.0,2.75,1.5
713250.0,3.0,2.0,1.0
440000.0,2.0,1.0,1.0
580135.0,4.0,2.5,2.0
575000.0,3.0,2.25,1.0
613000.0,3.0,2.5,2.0
235000.0,3.0,2.0,1.0
660000.0,3.0,2.5,3.0
280000.0,2.0,1.5,1.0
268000.0,3.0,1.75,1.0
235000.0,2.0,1.0,1.0
390000.0,3.0,2.0,1.0
654950.0,4.0,2.5,2.0
449500.0,5.0,2.75,1.0
150000.0,3.0,1.0,1.0
440000.0,3.0,2.25,2.0
710000.0,3.0,2.0,1.0
420000.0,3.0,1.75,1.0
312000.0,3.0,2.25,1.0
320000.0,3.0,2.0,1.0
235000.0,3.0,1.0,1.0
437000.0,5.0,2.0,1.5
545000.0,3.0,1.75,1.5
640000.0,3.0,2.5,2.0
432000.0,3.0,2.5,2.0
548000.0,3.0,2.5,2.0
830000.0,3.0,3.0,1.5
875000.0,4.0,2.25,1.0
409950.0,2.0,1.75,1.0
695000.0,4.0,2.5,2.0
562100.0,3.0,2.25,2.0
475000.0,3.0,2.5,2.0
425000.0,3.0,2.25,1.0
600000.0,4.0,2.5,2.0
770000.0,3.0,2.5,2.0
239000.0,3.0,1.75,1.0
295000.0,2.0,1.0,1.0
560000.0,3.0,1.75,1.0
613000.0,5.0,2.5,1.0
960000.0,4.0,3.0,2.0
847000.0,5.0,1.0,2.5
206000.0,3.0,1.0,1.0
253000.0,2.0,1.75,1.0
430000.0,4.0,2.25,1.0
605000.0,3.0,2.0,1.0
425000.0,2.0,2.5,3.0
720000.0,4.0,2.5,2.0
375900.0,6.0,1.5,1.0
1298000.0,4.0,3.5,1.5
210000.0,3.0,1.0,1.0
234000.0,2.0,1.0,1.0
285000.0,3.0,1.75,1.0
400000.0,3.0,1.5,1.0
718000.0,3.0,1.0,1.0
174500.0,2.0,2.5,2.0
222400.0,3.0,2.0,1.0
402500.0,3.0,3.25,2.0
250000.0,3.0,2.25,2.0
600000.0,4.0,2.5,1.0
930000.0,2.0,2.5,1.0
272500.0,3.0,2.0,1.0
363990.0,4.0,2.5,2.0
575000.0,4.0,2.75,2.0
400000.0,3.0,2.25,2.0
427874.0,3.0,3.0,2.0
309000.0,5.0,2.75,2.0
320000.0,3.0,3.25,2.0
390000.0,3.0,2.25,1.0
299000.0,1.0,0.75,1.0
375000.0,4.0,1.75,1.0
240500.0,3.0,1.75,1.0
320000.0,3.0,1.5,1.0
1270000.0,5.0,2.5,1.0
658588.0,3.0,2.25,2.0
270000.0,3.0,2.25,1.5
327500.0,3.0,1.0,1.0
340000.0,3.0,1.75,2.0
200000.0,3.0,1.5,1.5
1025000.0,3.0,1.75,1.0
275000.0,3.0,2.5,1.0
1126000.0,5.0,3.5,2.0
280000.0,2.0,1.0,1.0
485000.0,3.0,2.5,1.0
1901000.0,3.0,2.5,2.0
865000.0,3.0,1.75,2.0
532000.0,3.0,2.5,2.0
364950.0,4.0,2.5,2.0
212500.0,3.0,1.0,1.0
135000.0,1.0,1.0,1.0
437000.0,2.0,1.75,1.0
390000.0,3.0,1.0,1.0
760000.0,4.0,2.5,2.0
119500.0,3.0,1.0,1.0
2400000.0,5.0,3.25,2.0
837500.0,4.0,2.5,2.0
327500.0,4.0,1.75,1.0
175000.0,2.0,1.0,1.0
289950.0,3.0,2.0,1.0
400000.0,3.0,1.75,1.0
219950.0,3.0,2.25,1.0
161700.0,4.0,1.75,1.0
500000.0,5.0,3.0,2.0
465000.0,3.0,1.0,1.0
540000.0,3.0,1.0,1.0
525000.0,3.0,2.0,1.0
324950.0,3.0,1.0,1.0
565000.0,5.0,2.5,1.0
760500.0,3.0,2.0,1.0
1100000.0,5.0,2.75,1.0
603500.0,4.0,2.5,1.0
453500.0,5.0,2.5,1.0
583000.0,6.0,2.75,1.0
275000.0,2.0,1.0,1.0
875000.0,4.0,2.75,2.0
335000.0,4.0,2.75,1.0
646000.0,4.0,2.25,1.0
392500.0,4.0,2.5,2.0
785000.0,3.0,1.75,1.0
470000.0,3.0,2.0,1.0
560000.0,3.0,2.5,2.0
519000.0,2.0,1.0,1.0
746000.0,3.0,2.25,1.0
317000.0,3.0,1.0,1.0
371000.0,3.0,1.5,1.0
250000.0,4.0,2.0,1.5
532000.0,4.0,1.75,1.0
499950.0,3.0,2.5,2.0
375000.0,2.0,1.0,1.0
640000.0,3.0,2.5,2.5
400000.0,3.0,2.0,1.0
572000.0,3.0,2.25,1.0
310000.0,3.0,2.0,1.0
989000.0,5.0,3.5,2.0
685000.0,4.0,2.5,2.0
907500.0,4.0,2.5,2.0
427500.0,4.0,2.5,2.0
860000.0,3.0,3.25,2.0
365000.0,2.0,1.0,1.0
250500.0,3.0,2.0,2.0
411715.0,3.0,1.75,1.0
415000.0,4.0,2.5,2.0
129000.0,1.0,1.0,1.0
489000.0,3.0,1.5,1.0
170000.0,2.0,1.0,1.0
418500.0,3.0,2.5,2.0
261000.0,3.0,1.5,1.0
2005000.0,6.0,4.5,1.0
355000.0,2.0,1.75,1.0
742000.0,3.0,3.25,3.0
399950.0,3.0,1.5,1.0
791000.0,3.0,2.25,2.0
190000.0,5.0,2.0,1.0
229500.0,3.0,1.75,1.0
539000.0,3.0,2.5,2.0
549000.0,4.0,2.25,2.0
545000.0,5.0,2.5,1.0
285000.0,3.0,2.5,2.0
648000.0,4.0,2.5,2.0
610000.0,4.0,3.5,2.0
767450.0,3.0,2.0,1.0
765000.0,4.0,3.0,2.0
586500.0,3.0,2.5,3.0
520000.0,3.0,3.25,2.0
455000.0,3.0,1.75,3.0
653000.0,3.0,2.5,1.0
279950.0,3.0,2.0,1.0
449950.0,3.0,2.5,2.0
565000.0,3.0,2.75,1.0
620000.0,4.0,2.25,1.5
269000.0,3.0,1.0,1.0
875000.0,3.0,3.5,2.0
630000.0,4.0,3.75,1.0
425000.0,4.0,2.75,2.0
647500.0,3.0,1.75,1.0
450000.0,4.0,1.0,1.5
440000.0,3.0,1.0,1.0
445000.0,4.0,2.5,2.0
530000.0,4.0,2.25,2.0
875000.0,5.0,2.5,2.0
685000.0,3.0,2.75,2.0
798000.0,3.0,3.5,2.0
297500.0,4.0,2.5,2.0
749950.0,4.0,2.75,2.0
495000.0,5.0,3.0,1.0
540000.0,4.0,2.25,1.5
395000.0,3.0,1.75,1.0
1300000.0,6.0,4.5,3.0
1075000.0,5.0,4.75,2.0
214100.0,2.0,2.5,2.0
210000.0,4.0,1.5,1.0
499500.0,3.0,2.5,1.5
546000.0,2.0,1.0,1.0
292000.0,5.0,2.5,1.0
289000.0,3.0,2.0,1.0
240000.0,3.0,1.0,1.0
395000.0,4.0,3.0,1.0
795000.0,4.0,2.25,1.0
955000.0,4.0,4.25,2.0
725000.0,4.0,2.75,1.0
335000.0,4.0,2.5,2.0
492000.0,4.0,3.75,2.0
250000.0,3.0,2.5,1.0
700000.0,3.0,1.75,1.0
545000.0,3.0,1.75,1.5
555000.0,4.0,2.75,1.0
640000.0,3.0,1.75,1.0
390000.0,3.0,2.0,3.0
466500.0,3.0,1.0,1.0
372500.0,3.0,1.5,1.0
1800000.0,5.0,4.5,2.0
255000.0,3.0,2.5,2.0
466800.0,3.0,2.5,2.0
749000.0,3.0,2.5,2.0
610000.0,4.0,1.75,2.0
356000.0,2.0,1.0,1.0
165000.0,3.0,1.0,1.0
229000.0,2.0,1.0,1.0
530000.0,4.0,3.25,2.0
499950.0,3.0,2.5,2.0
619000.0,4.0,1.75,1.5
547000.0,3.0,2.5,1.0
359800.0,4.0,2.5,2.0
499000.0,3.0,3.5,2.0
189000.0,3.0,1.0,1.0
799000.0,4.0,3.5,2.0
257000.0,4.0,2.75,1.0
270000.0,3.0,1.5,1.0
453500.0,4.0,1.75,1.0
237000.0,3.0,1.0,1.0
456000.0,4.0,1.75,1.0
355500.0,3.0,2.5,2.0
299950.0,4.0,1.75,1.0
335000.0,3.0,2.0,1.0
268500.0,4.0,2.5,2.0
385000.0,3.0,2.25,1.0
376000.0,4.0,2.75,2.0
605004.0,4.0,2.0,2.0
886000.0,4.0,2.0,1.5
560000.0,4.0,2.5,2.0
343000.0,4.0,2.5,2.0
1415000.0,4.0,5.25,2.0
270000.0,3.0,1.0,1.0
411605.0,4.0,2.5,2.0
550000.0,4.0,2.5,2.0
465000.0,3.0,2.25,2.0
584000.0,3.0,2.5,2.0
275000.0,3.0,3.0,2.0
324500.0,3.0,2.5,2.0
700000.0,3.0,2.5,2.0
385200.0,4.0,1.0,1.5
270000.0,4.0,2.25,1.0
735000.0,4.0,2.5,2.0
389250.0,2.0,1.5,1.0
315000.0,3.0,1.5,1.0
545000.0,4.0,2.5,2.0
550000.0,3.0,1.5,1.5
415000.0,3.0,1.75,1.0
387500.0,3.0,1.0,1.0
432000.0,3.0,1.75,1.0
402000.0,3.0,2.5,1.0
1035000.0,4.0,3.25,2.0
294700.0,3.0,2.0,1.0
744000.0,3.0,2.5,2.0
715000.0,3.0,2.5,2.0
500000.0,4.0,1.0,1.5
1300000.0,4.0,4.0,2.0
1150000.0,3.0,1.5,1.0
650000.0,4.0,2.5,2.0
435000.0,4.0,2.75,2.0
510000.0,3.0,1.75,1.0
525000.0,5.0,2.75,1.0
920000.0,4.0,2.75,1.5
200000.0,2.0,1.0,1.0
435000.0,2.0,1.0,1.5
809950.0,4.0,2.0,1.5
1370000.0,2.0,2.25,1.5
455000.0,4.0,1.75,1.0
471000.0,3.0,2.5,2.0
253500.0,2.0,1.0,1.0
185000.0,3.0,1.0,1.0
535500.0,3.0,1.5,2.0
835000.0,2.0,2.0,1.0
589500.0,4.0,2.5,2.0
680000.0,3.0,2.25,1.0
360000.0,3.0,1.75,1.5
595000.0,4.0,2.5,2.0
300000.0,4.0,2.5,2.0
660000.0,3.0,1.75,1.5
570000.0,3.0,2.5,2.0
285000.0,2.0,1.0,1.0
435000.0,3.0,2.0,1.0
160000.0,3.0,1.0,1.0
805000.0,5.0,2.5,1.0
450000.0,3.0,2.5,2.0
510000.0,4.0,1.5,1.0
1120000.0,5.0,2.75,1.0
1280000.0,4.0,3.5,2.0
539000.0,3.0,2.0,1.0
407193.0,4.0,2.0,2.0
320000.0,3.0,1.75,1.0
739000.0,4.0,3.0,2.0
452000.0,2.0,1.75,1.0
600000.0,4.0,2.5,2.0
279000.0,5.0,2.5,2.0
895000.0,4.0,3.0,2.0
585000.0,4.0,2.5,2.0
405000.0,2.0,2.0,2.0
837219.0,5.0,2.75,2.0
969990.0,4.0,2.5,2.0
490000.0,3.0,3.0,3.0
611000.0,6.0,2.5,1.0
462000.0,4.0,2.5,2.0
540000.0,4.0,2.5,2.0
260000.0,4.0,2.5,2.0
510000.0,4.0,2.25,2.0
567500.0,3.0,2.5,2.0
445000.0,2.0,1.0,1.0
684680.0,4.0,2.25,2.0
2700000.0,4.0,3.25,2.0
455000.0,3.0,1.0,1.5
540000.0,5.0,3.0,2.0
530000.0,3.0,2.75,2.0
410000.0,3.0,1.0,1.0
450000.0,3.0,1.75,1.0
609900.0,4.0,2.5,2.0
648000.0,4.0,2.5,2.0
550000.0,3.0,2.5,2.0
347000.0,3.0,1.75,1.0
1635000.0,5.0,3.5,1.0
1339000.0,4.0,2.5,2.0
288350.0,3.0,1.5,1.0
1150000.0,3.0,2.5,1.0
525000.0,3.0,3.0,2.0
250250.0,3.0,2.25,2.0
341000.0,4.0,1.75,1.0
700000.0,4.0,3.0,2.0
390000.0,4.0,1.75,1.5
539950.0,3.0,2.25,1.0
552000.0,2.0,2.5,3.0
250000.0,5.0,1.5,1.5
502000.0,3.0,1.75,1.0
480000.0,4.0,1.75,2.0
378500.0,2.0,1.0,1.0
1350000.0,4.0,3.25,2.0
1900000.0,4.0,3.25,2.0
605000.0,3.0,2.5,2.0
307550.0,4.0,2.5,2.0
304700.0,2.0,1.0,1.0
568000.0,3.0,1.75,1.0
385000.0,3.0,1.75,1.0
345000.0,3.0,2.5,3.0
435000.0,3.0,2.25,1.0
579000.0,2.0,2.0,1.0
236000.0,3.0,1.75,1.0
305100.0,3.0,2.0,1.0
368000.0,3.0,1.75,1.0
255000.0,2.0,1.0,1.0
400000.0,2.0,1.0,1.0
440000.0,3.0,1.75,1.0
417000.0,2.0,1.0,1.0
435000.0,2.0,1.0,1.0
475000.0,4.0,2.75,1.0
563500.0,4.0,2.5,2.0
285000.0,3.0,2.25,2.0
471000.0,4.0,2.5,2.0
500000.0,4.0,1.75,1.5
640000.0,3.0,2.5,2.0
442500.0,4.0,2.5,2.0
213400.0,3.0,1.5,1.0
831000.0,4.0,2.5,1.5
325000.0,3.0,2.0,1.0
425000.0,2.0,1.0,1.0
550000.0,4.0,2.5,1.0
599950.0,4.0,3.5,2.0
1225000.0,4.0,2.5,2.0
750000.0,4.0,3.25,2.0
290000.0,4.0,3.0,2.0
270000.0,4.0,2.75,1.0
229950.0,4.0,1.75,1.0
234999.0,3.0,1.0,1.0
265000.0,2.0,1.0,1.0
367300.0,4.0,2.75,2.0
550000.0,3.0,1.75,1.5
743700.0,4.0,2.5,2.0
352750.0,2.0,1.75,2.0
403950.0,2.0,1.0,2.0
980000.0,4.0,2.5,1.5
585000.0,4.0,1.75,2.0
554000.0,3.0,1.75,1.0
546000.0,3.0,2.5,2.0
280000.0,2.0,1.75,1.5
212500.0,2.0,2.0,1.0
739000.0,4.0,2.5,2.0
428000.0,3.0,2.0,1.0
965000.0,4.0,2.25,1.0
364900.0,3.0,3.0,2.0
559000.0,3.0,1.5,1.0
213000.0,4.0,1.75,1.0
620000.0,3.0,2.5,2.0
240000.0,4.0,1.0,1.5
852500.0,3.0,2.5,1.0
600000.0,3.0,2.5,2.0
410000.0,3.0,2.5,2.0
328000.0,3.0,1.75,2.0
625000.0,3.0,1.75,1.0
649950.0,4.0,2.5,2.0
235000.0,3.0,1.0,1.5
489000.0,3.0,3.5,2.0
536000.0,3.0,2.5,2.0
400000.0,4.0,3.5,2.5
398000.0,3.0,2.5,2.0
379000.0,4.0,1.5,1.0
345000.0,2.0,1.5,2.0
365000.0,3.0,2.5,2.0
315000.0,3.0,2.5,2.0
571000.0,4.0,2.0,1.5
1025000.0,5.0,4.0,2.0
695000.0,3.0,2.75,2.0
225000.0,3.0,1.75,1.0
740000.0,3.0,2.5,2.0
315000.0,4.0,2.5,2.0
1230000.0,4.0,2.5,2.0
420000.0,2.0,1.0,1.0
310000.0,3.0,1.75,1.0
700000.0,3.0,2.0,1.0
269000.0,3.0,2.5,2.0
369990.0,4.0,2.5,2.0
800000.0,3.0,2.25,2.0
569000.0,5.0,3.0,1.0
175000.0,6.0,1.5,1.0
440000.0,3.0,1.5,3.0
435000.0,5.0,2.25,1.0
345000.0,3.0,1.75,1.0
558000.0,4.0,2.0,1.0
475000.0,2.0,1.75,1.0
490000.0,3.0,2.0,2.0
335000.0,3.0,1.75,1.0
350000.0,2.0,0.75,1.5
100000.0,4.0,1.0,1.0
417500.0,4.0,1.0,1.5
253000.0,3.0,1.75,1.0
1240000.0,5.0,3.0,2.0
490000.0,4.0,2.5,2.0
470000.0,3.0,1.75,1.0
483300.0,4.0,2.0,1.0
659000.0,3.0,2.5,2.0
480000.0,4.0,1.75,1.0
165000.0,3.0,1.0,1.0
659500.0,3.0,1.75,1.0
219900.0,3.0,1.0,1.0
315000.0,2.0,1.0,1.0
250000.0,3.0,1.75,1.0
268000.0,2.0,1.0,1.0
380000.0,4.0,1.5,1.0
499000.0,2.0,1.0,1.0
285000.0,2.0,2.0,1.0
183000.0,3.0,1.75,1.0
1070000.0,3.0,3.0,2.0
429000.0,3.0,3.25,3.0
403000.0,2.0,1.0,1.0
375500.0,3.0,1.5,1.0
1795000.0,5.0,3.25,2.0
516200.0,3.0,2.0,1.0
385000.0,4.0,1.75,1.0
515000.0,3.0,2.5,2.0
375000.0,4.0,2.5,2.0
650000.0,4.0,2.25,2.0
306888.0,2.0,1.5,2.0
870000.0,4.0,2.5,2.0
310000.0,4.0,1.0,1.5
251750.0,3.0,2.0,1.0
366000.0,3.0,1.75,1.0
429950.0,3.0,1.5,1.0
710000.0,3.0,3.5,2.0
895000.0,5.0,2.5,1.0
149500.0,3.0,1.0,1.0
310000.0,3.0,2.5,1.0
555000.0,3.0,2.0,1.5
750000.0,5.0,3.25,2.0
745000.0,4.0,3.25,2.0
695000.0,3.0,2.5,2.0
433000.0,3.0,1.75,1.0
307000.0,4.0,1.0,1.5
655275.0,3.0,1.75,1.0
392000.0,4.0,2.75,2.0
1180000.0,5.0,3.75,1.5
359950.0,3.0,1.75,2.0
360000.0,4.0,2.0,1.0
566000.0,4.0,1.75,1.0
700000.0,5.0,2.75,2.0
415000.0,3.0,2.5,2.0
199500.0,3.0,1.0,1.0
749000.0,3.0,1.0,1.5
680000.0,3.0,1.75,1.0
400000.0,4.0,2.5,1.0
608000.0,4.0,2.75,1.0
589900.0,4.0,4.5,2.0
480000.0,5.0,2.5,1.0
1059500.0,5.0,3.25,2.0
915000.0,6.0,3.75,2.0
695000.0,4.0,3.5,2.0
899900.0,4.0,2.5,2.0
499950.0,2.0,2.25,2.0
533112.0,4.0,2.75,2.0
303210.0,4.0,2.5,2.0
525000.0,5.0,2.75,2.0
399950.0,2.0,1.0,2.0
850830.0,3.0,2.5,1.5
371500.0,3.0,2.0,1.0
522000.0,3.0,1.75,1.0
588000.0,4.0,2.0,1.0
276900.0,2.0,1.0,1.0
248000.0,5.0,1.5,1.0
280000.0,3.0,2.5,2.0
495000.0,6.0,5.0,2.0
665000.0,6.0,3.0,2.5
290300.0,2.0,1.0,1.0
527000.0,2.0,1.75,1.0
487028.0,2.0,1.5,2.0
325000.0,3.0,1.75,1.0
799000.0,3.0,1.5,1.5
7062500.0,5.0,4.5,2.0
354000.0,3.0,1.0,1.0
262500.0,3.0,1.5,1.0
560200.0,3.0,2.5,2.0
220000.0,3.0,1.0,1.0
650000.0,2.0,1.0,1.0
435000.0,3.0,2.5,3.0
800000.0,4.0,3.75,2.0
1010000.0,4.0,2.5,2.0
200000.0,2.0,1.0,1.0
295000.0,5.0,3.5,2.0
580379.0,4.0,2.75,1.5
875000.0,4.0,2.5,2.0
515000.0,3.0,2.5,2.0
599000.0,4.0,2.5,2.0
285000.0,3.0,2.5,2.0
290000.0,3.0,1.75,1.0
355000.0,1.0,1.75,1.0
381000.0,3.0,1.5,1.0
571000.0,3.0,2.5,2.0
852600.0,4.0,2.5,2.0
1085000.0,5.0,2.5,2.0
371000.0,3.0,1.0,1.0
514000.0,3.0,1.75,1.0
386000.0,3.0,1.5,2.0
464000.0,4.0,2.5,2.0
335000.0,4.0,2.25,1.0
740000.0,4.0,2.75,2.0
465000.0,4.0,1.75,1.0
700000.0,3.0,2.75,1.0
785000.0,3.0,3.5,2.0
350000.0,3.0,3.25,2.0
148000.0,1.0,1.0,1.0
530000.0,3.0,1.75,1.0
349000.0,3.0,2.5,3.0
240000.0,3.0,1.5,1.5
330000.0,3.0,2.5,2.0
735000.0,4.0,1.75,1.5
545000.0,3.0,2.5,1.0
214950.0,3.0,1.75,1.0
657500.0,4.0,2.75,2.0
476000.0,3.0,1.0,1.5
2888000.0,5.0,6.25,2.0
110000.0,2.0,1.0,1.0
292000.0,4.0,2.75,2.0
317000.0,3.0,1.0,1.0
455000.0,4.0,2.5,2.0
1365000.0,5.0,3.5,2.0
460000.0,3.0,2.0,1.0
405000.0,3.0,2.0,1.0
333000.0,2.0,1.0,1.0
427000.0,4.0,1.0,1.5
742000.0,4.0,2.5,2.0
465000.0,4.0,2.5,1.0
809950.0,4.0,2.5,2.0
619400.0,4.0,2.0,1.5
762400.0,3.0,1.75,1.0
535000.0,5.0,2.25,2.0
881000.0,5.0,3.0,1.5
813000.0,4.0,2.75,1.0
234000.0,3.0,2.0,1.5
308900.0,3.0,2.5,2.0
450000.0,4.0,2.5,1.0
547500.0,3.0,3.5,3.0
399950.0,2.0,1.0,2.0
516000.0,4.0,3.5,2.0
250000.0,2.0,1.5,2.0
475000.0,3.0,2.25,2.0
415000.0,4.0,2.5,2.0
545000.0,2.0,1.25,2.0
329950.0,3.0,2.5,2.0
1325000.0,5.0,2.25,1.0
784000.0,3.0,3.5,1.5
610750.0,4.0,2.25,2.0
578000.0,4.0,2.5,1.0
1485000.0,4.0,3.75,2.0
501000.0,3.0,1.75,1.0
465250.0,5.0,2.0,1.5
2250000.0,5.0,4.25,1.5
1095000.0,0.0,0.0,3.5
315000.0,2.0,1.0,1.0
900000.0,4.0,2.25,1.0
789500.0,4.0,2.5,2.0
678500.0,3.0,2.0,1.0
342500.0,3.0,2.0,1.0
860000.0,4.0,3.25,2.0
306000.0,4.0,2.5,2.0
580000.0,5.0,2.0,2.0
405000.0,3.0,1.0,1.0
510000.0,3.0,1.75,1.0
173000.0,2.0,1.0,1.0
210000.0,4.0,1.75,1.0
445000.0,3.0,1.0,1.0
585000.0,3.0,2.5,2.5
381000.0,3.0,1.75,1.0
890000.0,3.0,2.25,1.0
235000.0,3.0,1.75,1.0
480000.0,3.0,2.5,3.0
575000.0,2.0,1.0,1.5
350000.0,4.0,2.25,1.5
259000.0,4.0,1.5,2.0
599000.0,5.0,2.75,1.0
210000.0,4.0,1.5,1.0
1184000.0,4.0,2.5,1.5
545000.0,3.0,1.0,1.5
299995.0,3.0,2.5,2.0
440000.0,3.0,1.0,1.5
699000.0,4.0,2.5,2.0
795000.0,3.0,2.0,1.0
445000.0,5.0,1.75,1.5
397990.0,3.0,1.0,1.0
706000.0,3.0,2.75,1.0
363000.0,3.0,3.25,2.0
850000.0,4.0,2.25,2.0
620000.0,2.0,1.0,1.5
1228000.0,4.0,2.5,2.0
333000.0,4.0,2.5,1.0
743000.0,3.0,1.75,1.0
448000.0,2.0,1.5,1.0
485000.0,4.0,2.5,2.0
489950.0,4.0,2.25,1.0
498500.0,5.0,2.75,2.0
531000.0,3.0,2.5,2.0
670000.0,3.0,2.5,1.0
310000.0,5.0,3.0,1.0
835000.0,3.0,3.0,2.0
1688000.0,4.0,2.5,2.0
495000.0,4.0,2.5,2.0
495000.0,3.0,2.0,1.0
440000.0,3.0,1.0,1.5
280000.0,1.0,0.75,1.0
1070000.0,4.0,2.5,2.0
1034500.0,4.0,2.5,2.0
248000.0,4.0,2.5,2.0
294000.0,4.0,2.5,1.0
561000.0,3.0,2.25,2.0
656500.0,4.0,2.0,1.0
660000.0,3.0,3.0,2.0
370000.0,2.0,1.0,1.0
349950.0,3.0,1.0,1.0
223000.0,2.0,1.0,1.0
560000.0,4.0,1.75,1.5
594000.0,4.0,1.75,2.0
600000.0,3.0,2.25,2.0
315000.0,3.0,2.5,2.0
430000.0,4.0,1.75,1.0
440000.0,3.0,2.75,1.0
312500.0,2.0,1.5,2.0
1240000.0,5.0,4.0,2.0
300000.0,3.0,3.25,2.0
680000.0,3.0,2.5,2.5
336750.0,2.0,2.25,2.0
822500.0,5.0,3.5,2.0
589000.0,4.0,3.0,2.0
863000.0,4.0,2.5,2.0
210000.0,2.0,1.75,1.0
206135.0,3.0,1.0,1.0
1125000.0,6.0,3.75,2.0
285000.0,3.0,1.75,1.0
230000.0,2.0,1.0,1.0
845000.0,4.0,2.75,2.0
350000.0,3.0,1.75,1.0
304000.0,3.0,1.0,1.5
370000.0,2.0,1.0,1.0
810000.0,3.0,1.75,1.0
440000.0,4.0,2.25,1.0
1030000.0,4.0,2.5,2.0
775000.0,4.0,2.0,1.0
1335000.0,5.0,2.25,2.5
